evidence_label,modality,user,measure,similarity,accepted,pool_exhausted_before
REAL DATA,face,Heizo_Takenaka,cross_set_same_embedding,0.488281,,
REAL DATA,face,Heizo_Takenaka,cross_set_same_embedding,0.507812,,
REAL DATA,face,Heizo_Takenaka,cross_set_same_embedding,0.492188,,
REAL DATA,face,Heizo_Takenaka,cross_set_same_embedding,0.496094,,
REAL DATA,face,Heizo_Takenaka,cross_set_same_embedding,0.457031,,
REAL DATA,face,Heizo_Takenaka,within_key_genuine_before_revocation,0.828125,True,
REAL DATA,face,Heizo_Takenaka,genuine_after_revocation_1,0.820312,True,
REAL DATA,face,Heizo_Takenaka,genuine_after_revocation_2,0.855469,True,
REAL DATA,face,Heizo_Takenaka,genuine_after_revocation_3,0.84375,True,
REAL DATA,face,Heizo_Takenaka,revoked_template_vs_new_active,0.507812,False,
REAL DATA,face,Heizo_Takenaka,genuine_after_reenrollment,0.824219,True,True
REAL DATA,face,Daniel_Day-Lewis,cross_set_same_embedding,0.550781,,
REAL DATA,face,Daniel_Day-Lewis,cross_set_same_embedding,0.425781,,
REAL DATA,face,Daniel_Day-Lewis,cross_set_same_embedding,0.476562,,
REAL DATA,face,Daniel_Day-Lewis,cross_set_same_embedding,0.492188,,
REAL DATA,face,Daniel_Day-Lewis,cross_set_same_embedding,0.519531,,
REAL DATA,face,Daniel_Day-Lewis,cross_set_same_embedding,0.472656,,
REAL DATA,face,Daniel_Day-Lewis,within_key_genuine_before_revocation,0.84375,True,
REAL DATA,face,Daniel_Day-Lewis,genuine_after_revocation_1,0.773438,False,
REAL DATA,face,Daniel_Day-Lewis,genuine_after_revocation_2,0.800781,False,
REAL DATA,face,Daniel_Day-Lewis,genuine_after_revocation_3,0.777344,False,
REAL DATA,face,Daniel_Day-Lewis,revoked_template_vs_new_active,0.476562,False,
REAL DATA,face,Daniel_Day-Lewis,genuine_after_reenrollment,0.800781,False,True
REAL DATA,face,Bud_Selig,cross_set_same_embedding,0.464844,,
REAL DATA,face,Bud_Selig,cross_set_same_embedding,0.527344,,
REAL DATA,face,Bud_Selig,cross_set_same_embedding,0.492188,,
REAL DATA,face,Bud_Selig,cross_set_same_embedding,0.4375,,
REAL DATA,face,Bud_Selig,cross_set_same_embedding,0.503906,,
REAL DATA,face,Bud_Selig,cross_set_same_embedding,0.496094,,
REAL DATA,face,Bud_Selig,within_key_genuine_before_revocation,0.730469,False,
REAL DATA,face,Bud_Selig,genuine_after_revocation_1,0.738281,False,
REAL DATA,face,Bud_Selig,genuine_after_revocation_2,0.730469,False,
REAL DATA,face,Bud_Selig,genuine_after_revocation_3,0.746094,False,
REAL DATA,face,Bud_Selig,revoked_template_vs_new_active,0.492188,False,
REAL DATA,face,Bud_Selig,genuine_after_reenrollment,0.730469,False,True
REAL DATA,face,Matthew_Broderick,cross_set_same_embedding,0.503906,,
REAL DATA,face,Matthew_Broderick,cross_set_same_embedding,0.496094,,
REAL DATA,face,Matthew_Broderick,cross_set_same_embedding,0.5,,
REAL DATA,face,Matthew_Broderick,cross_set_same_embedding,0.492188,,
REAL DATA,face,Matthew_Broderick,cross_set_same_embedding,0.503906,,
REAL DATA,face,Matthew_Broderick,cross_set_same_embedding,0.535156,,
REAL DATA,face,Matthew_Broderick,within_key_genuine_before_revocation,0.707031,False,
REAL DATA,face,Matthew_Broderick,genuine_after_revocation_1,0.640625,False,
REAL DATA,face,Matthew_Broderick,genuine_after_revocation_2,0.644531,False,
REAL DATA,face,Matthew_Broderick,genuine_after_revocation_3,0.699219,False,
REAL DATA,face,Matthew_Broderick,revoked_template_vs_new_active,0.5,False,
REAL DATA,face,Matthew_Broderick,genuine_after_reenrollment,0.589844,False,True
REAL DATA,face,Orlando_Bloom,cross_set_same_embedding,0.507812,,
REAL DATA,face,Orlando_Bloom,cross_set_same_embedding,0.492188,,
REAL DATA,face,Orlando_Bloom,cross_set_same_embedding,0.519531,,
REAL DATA,face,Orlando_Bloom,cross_set_same_embedding,0.460938,,
REAL DATA,face,Orlando_Bloom,cross_set_same_embedding,0.472656,,
REAL DATA,face,Orlando_Bloom,cross_set_same_embedding,0.472656,,
REAL DATA,face,Orlando_Bloom,within_key_genuine_before_revocation,0.65625,False,
REAL DATA,face,Orlando_Bloom,genuine_after_revocation_1,0.664062,False,
REAL DATA,face,Orlando_Bloom,genuine_after_revocation_2,0.667969,False,
REAL DATA,face,Orlando_Bloom,genuine_after_revocation_3,0.644531,False,
REAL DATA,face,Orlando_Bloom,revoked_template_vs_new_active,0.519531,False,
REAL DATA,face,Orlando_Bloom,genuine_after_reenrollment,0.671875,False,True
REAL DATA,face,Carlos_Moya,cross_set_same_embedding,0.511719,,
REAL DATA,face,Carlos_Moya,cross_set_same_embedding,0.515625,,
REAL DATA,face,Carlos_Moya,cross_set_same_embedding,0.523438,,
REAL DATA,face,Carlos_Moya,cross_set_same_embedding,0.472656,,
REAL DATA,face,Carlos_Moya,cross_set_same_embedding,0.488281,,
REAL DATA,face,Carlos_Moya,cross_set_same_embedding,0.492188,,
REAL DATA,face,Carlos_Moya,within_key_genuine_before_revocation,0.726562,False,
REAL DATA,face,Carlos_Moya,genuine_after_revocation_1,0.730469,False,
REAL DATA,face,Carlos_Moya,genuine_after_revocation_2,0.699219,False,
REAL DATA,face,Carlos_Moya,genuine_after_revocation_3,0.734375,False,
REAL DATA,face,Carlos_Moya,revoked_template_vs_new_active,0.523438,False,
REAL DATA,face,Carlos_Moya,genuine_after_reenrollment,0.722656,False,True
REAL DATA,face,Ari_Fleischer,cross_set_same_embedding,0.484375,,
REAL DATA,face,Ari_Fleischer,cross_set_same_embedding,0.480469,,
REAL DATA,face,Ari_Fleischer,cross_set_same_embedding,0.46875,,
REAL DATA,face,Ari_Fleischer,cross_set_same_embedding,0.488281,,
REAL DATA,face,Ari_Fleischer,cross_set_same_embedding,0.507812,,
REAL DATA,face,Ari_Fleischer,cross_set_same_embedding,0.441406,,
REAL DATA,face,Ari_Fleischer,within_key_genuine_before_revocation,0.726562,False,
REAL DATA,face,Ari_Fleischer,genuine_after_revocation_1,0.792969,False,
REAL DATA,face,Ari_Fleischer,genuine_after_revocation_2,0.761719,False,
REAL DATA,face,Ari_Fleischer,genuine_after_revocation_3,0.738281,False,
REAL DATA,face,Ari_Fleischer,revoked_template_vs_new_active,0.46875,False,
REAL DATA,face,Ari_Fleischer,genuine_after_reenrollment,0.769531,False,True
REAL DATA,face,Nia_Vardalos,cross_set_same_embedding,0.503906,,
REAL DATA,face,Nia_Vardalos,cross_set_same_embedding,0.53125,,
REAL DATA,face,Nia_Vardalos,cross_set_same_embedding,0.507812,,
REAL DATA,face,Nia_Vardalos,cross_set_same_embedding,0.488281,,
REAL DATA,face,Nia_Vardalos,cross_set_same_embedding,0.550781,,
REAL DATA,face,Nia_Vardalos,cross_set_same_embedding,0.492188,,
REAL DATA,face,Nia_Vardalos,within_key_genuine_before_revocation,0.882812,True,
REAL DATA,face,Nia_Vardalos,genuine_after_revocation_1,0.859375,True,
REAL DATA,face,Nia_Vardalos,genuine_after_revocation_2,0.882812,True,
REAL DATA,face,Nia_Vardalos,genuine_after_revocation_3,0.855469,True,
REAL DATA,face,Nia_Vardalos,revoked_template_vs_new_active,0.507812,False,
REAL DATA,face,Nia_Vardalos,genuine_after_reenrollment,0.878906,True,True
REAL DATA,face,Christopher_Walken,cross_set_same_embedding,0.53125,,
REAL DATA,face,Christopher_Walken,cross_set_same_embedding,0.523438,,
REAL DATA,face,Christopher_Walken,cross_set_same_embedding,0.523438,,
REAL DATA,face,Christopher_Walken,cross_set_same_embedding,0.492188,,
REAL DATA,face,Christopher_Walken,cross_set_same_embedding,0.53125,,
REAL DATA,face,Christopher_Walken,cross_set_same_embedding,0.4375,,
REAL DATA,face,Christopher_Walken,within_key_genuine_before_revocation,0.839844,True,
REAL DATA,face,Christopher_Walken,genuine_after_revocation_1,0.816406,False,
REAL DATA,face,Christopher_Walken,genuine_after_revocation_2,0.804688,False,
REAL DATA,face,Christopher_Walken,genuine_after_revocation_3,0.824219,True,
REAL DATA,face,Christopher_Walken,revoked_template_vs_new_active,0.523438,False,
REAL DATA,face,Christopher_Walken,genuine_after_reenrollment,0.839844,True,True
REAL DATA,face,Paul_Sarbanes,cross_set_same_embedding,0.488281,,
REAL DATA,face,Paul_Sarbanes,cross_set_same_embedding,0.492188,,
REAL DATA,face,Paul_Sarbanes,cross_set_same_embedding,0.515625,,
REAL DATA,face,Paul_Sarbanes,cross_set_same_embedding,0.519531,,
REAL DATA,face,Paul_Sarbanes,cross_set_same_embedding,0.457031,,
REAL DATA,face,Paul_Sarbanes,cross_set_same_embedding,0.539062,,
REAL DATA,face,Paul_Sarbanes,within_key_genuine_before_revocation,0.726562,False,
REAL DATA,face,Paul_Sarbanes,genuine_after_revocation_1,0.765625,False,
REAL DATA,face,Paul_Sarbanes,genuine_after_revocation_2,0.707031,False,
REAL DATA,face,Paul_Sarbanes,genuine_after_revocation_3,0.738281,False,
REAL DATA,face,Paul_Sarbanes,revoked_template_vs_new_active,0.515625,False,
REAL DATA,face,Paul_Sarbanes,genuine_after_reenrollment,0.734375,False,True
REAL DATA,face,Paul-Henri_Mathieu,cross_set_same_embedding,0.542969,,
REAL DATA,face,Paul-Henri_Mathieu,cross_set_same_embedding,0.472656,,
REAL DATA,face,Paul-Henri_Mathieu,cross_set_same_embedding,0.5,,
REAL DATA,face,Paul-Henri_Mathieu,cross_set_same_embedding,0.515625,,
REAL DATA,face,Paul-Henri_Mathieu,cross_set_same_embedding,0.527344,,
REAL DATA,face,Paul-Henri_Mathieu,cross_set_same_embedding,0.550781,,
REAL DATA,face,Paul-Henri_Mathieu,within_key_genuine_before_revocation,0.8125,False,
REAL DATA,face,Paul-Henri_Mathieu,genuine_after_revocation_1,0.847656,True,
REAL DATA,face,Paul-Henri_Mathieu,genuine_after_revocation_2,0.816406,False,
REAL DATA,face,Paul-Henri_Mathieu,genuine_after_revocation_3,0.835938,True,
REAL DATA,face,Paul-Henri_Mathieu,revoked_template_vs_new_active,0.5,False,
REAL DATA,face,Paul-Henri_Mathieu,genuine_after_reenrollment,0.8125,False,True
REAL DATA,face,Yevgeny_Kafelnikov,cross_set_same_embedding,0.539062,,
REAL DATA,face,Yevgeny_Kafelnikov,cross_set_same_embedding,0.449219,,
REAL DATA,face,Yevgeny_Kafelnikov,cross_set_same_embedding,0.527344,,
REAL DATA,face,Yevgeny_Kafelnikov,cross_set_same_embedding,0.480469,,
REAL DATA,face,Yevgeny_Kafelnikov,cross_set_same_embedding,0.519531,,
REAL DATA,face,Yevgeny_Kafelnikov,cross_set_same_embedding,0.46875,,
REAL DATA,face,Yevgeny_Kafelnikov,within_key_genuine_before_revocation,0.632812,False,
REAL DATA,face,Yevgeny_Kafelnikov,genuine_after_revocation_1,0.605469,False,
REAL DATA,face,Yevgeny_Kafelnikov,genuine_after_revocation_2,0.660156,False,
REAL DATA,face,Yevgeny_Kafelnikov,genuine_after_revocation_3,0.632812,False,
REAL DATA,face,Yevgeny_Kafelnikov,revoked_template_vs_new_active,0.527344,False,
REAL DATA,face,Yevgeny_Kafelnikov,genuine_after_reenrollment,0.660156,False,True
REAL DATA,face,Abel_Pacheco,cross_set_same_embedding,0.527344,,
REAL DATA,face,Abel_Pacheco,cross_set_same_embedding,0.488281,,
REAL DATA,face,Abel_Pacheco,cross_set_same_embedding,0.519531,,
REAL DATA,face,Abel_Pacheco,cross_set_same_embedding,0.484375,,
REAL DATA,face,Abel_Pacheco,cross_set_same_embedding,0.578125,,
REAL DATA,face,Abel_Pacheco,cross_set_same_embedding,0.53125,,
REAL DATA,face,Abel_Pacheco,within_key_genuine_before_revocation,0.792969,False,
REAL DATA,face,Abel_Pacheco,genuine_after_revocation_1,0.824219,True,
REAL DATA,face,Abel_Pacheco,genuine_after_revocation_2,0.828125,True,
REAL DATA,face,Abel_Pacheco,genuine_after_revocation_3,0.75,False,
REAL DATA,face,Abel_Pacheco,revoked_template_vs_new_active,0.519531,False,
REAL DATA,face,Abel_Pacheco,genuine_after_reenrollment,0.792969,False,True
REAL DATA,face,Moshe_Katsav,cross_set_same_embedding,0.511719,,
REAL DATA,face,Moshe_Katsav,cross_set_same_embedding,0.53125,,
REAL DATA,face,Moshe_Katsav,cross_set_same_embedding,0.480469,,
REAL DATA,face,Moshe_Katsav,cross_set_same_embedding,0.511719,,
REAL DATA,face,Moshe_Katsav,cross_set_same_embedding,0.5625,,
REAL DATA,face,Moshe_Katsav,cross_set_same_embedding,0.457031,,
REAL DATA,face,Moshe_Katsav,within_key_genuine_before_revocation,0.808594,False,
REAL DATA,face,Moshe_Katsav,genuine_after_revocation_1,0.769531,False,
REAL DATA,face,Moshe_Katsav,genuine_after_revocation_2,0.769531,False,
REAL DATA,face,Moshe_Katsav,genuine_after_revocation_3,0.773438,False,
REAL DATA,face,Moshe_Katsav,revoked_template_vs_new_active,0.480469,False,
REAL DATA,face,Moshe_Katsav,genuine_after_reenrollment,0.839844,True,True
REAL DATA,face,Michael_Chang,cross_set_same_embedding,0.527344,,
REAL DATA,face,Michael_Chang,cross_set_same_embedding,0.5,,
REAL DATA,face,Michael_Chang,cross_set_same_embedding,0.535156,,
REAL DATA,face,Michael_Chang,cross_set_same_embedding,0.542969,,
REAL DATA,face,Michael_Chang,cross_set_same_embedding,0.515625,,
REAL DATA,face,Michael_Chang,cross_set_same_embedding,0.425781,,
REAL DATA,face,Michael_Chang,within_key_genuine_before_revocation,0.671875,False,
REAL DATA,face,Michael_Chang,genuine_after_revocation_1,0.679688,False,
REAL DATA,face,Michael_Chang,genuine_after_revocation_2,0.691406,False,
REAL DATA,face,Michael_Chang,genuine_after_revocation_3,0.730469,False,
REAL DATA,face,Michael_Chang,revoked_template_vs_new_active,0.535156,False,
REAL DATA,face,Michael_Chang,genuine_after_reenrollment,0.757812,False,True
REAL DATA,face,Natasha_McElhone,cross_set_same_embedding,0.527344,,
REAL DATA,face,Natasha_McElhone,cross_set_same_embedding,0.5,,
REAL DATA,face,Natasha_McElhone,cross_set_same_embedding,0.5,,
REAL DATA,face,Natasha_McElhone,cross_set_same_embedding,0.503906,,
REAL DATA,face,Natasha_McElhone,cross_set_same_embedding,0.496094,,
REAL DATA,face,Natasha_McElhone,cross_set_same_embedding,0.484375,,
REAL DATA,face,Natasha_McElhone,within_key_genuine_before_revocation,0.859375,True,
REAL DATA,face,Natasha_McElhone,genuine_after_revocation_1,0.851562,True,
REAL DATA,face,Natasha_McElhone,genuine_after_revocation_2,0.867188,True,
REAL DATA,face,Natasha_McElhone,genuine_after_revocation_3,0.871094,True,
REAL DATA,face,Natasha_McElhone,revoked_template_vs_new_active,0.5,False,
REAL DATA,face,Natasha_McElhone,genuine_after_reenrollment,0.855469,True,True
REAL DATA,face,Antonio_Banderas,cross_set_same_embedding,0.53125,,
REAL DATA,face,Antonio_Banderas,cross_set_same_embedding,0.480469,,
REAL DATA,face,Antonio_Banderas,cross_set_same_embedding,0.519531,,
REAL DATA,face,Antonio_Banderas,cross_set_same_embedding,0.535156,,
REAL DATA,face,Antonio_Banderas,cross_set_same_embedding,0.527344,,
REAL DATA,face,Antonio_Banderas,cross_set_same_embedding,0.539062,,
REAL DATA,face,Antonio_Banderas,within_key_genuine_before_revocation,0.53125,False,
REAL DATA,face,Antonio_Banderas,genuine_after_revocation_1,0.535156,False,
REAL DATA,face,Antonio_Banderas,genuine_after_revocation_2,0.554688,False,
REAL DATA,face,Antonio_Banderas,genuine_after_revocation_3,0.5625,False,
REAL DATA,face,Antonio_Banderas,revoked_template_vs_new_active,0.519531,False,
REAL DATA,face,Antonio_Banderas,genuine_after_reenrollment,0.472656,False,True
REAL DATA,face,Julie_Gerberding,cross_set_same_embedding,0.554688,,
REAL DATA,face,Julie_Gerberding,cross_set_same_embedding,0.496094,,
REAL DATA,face,Julie_Gerberding,cross_set_same_embedding,0.476562,,
REAL DATA,face,Julie_Gerberding,cross_set_same_embedding,0.441406,,
REAL DATA,face,Julie_Gerberding,cross_set_same_embedding,0.476562,,
REAL DATA,face,Julie_Gerberding,cross_set_same_embedding,0.441406,,
REAL DATA,face,Julie_Gerberding,within_key_genuine_before_revocation,0.875,True,
REAL DATA,face,Julie_Gerberding,genuine_after_revocation_1,0.914062,True,
REAL DATA,face,Julie_Gerberding,genuine_after_revocation_2,0.921875,True,
REAL DATA,face,Julie_Gerberding,genuine_after_revocation_3,0.890625,True,
REAL DATA,face,Julie_Gerberding,revoked_template_vs_new_active,0.476562,False,
REAL DATA,face,Julie_Gerberding,genuine_after_reenrollment,0.890625,True,True
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,cross_set_same_embedding,0.492188,,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,cross_set_same_embedding,0.539062,,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,cross_set_same_embedding,0.46875,,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,cross_set_same_embedding,0.476562,,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,cross_set_same_embedding,0.46875,,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,cross_set_same_embedding,0.453125,,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,within_key_genuine_before_revocation,0.832031,True,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,genuine_after_revocation_1,0.875,True,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,genuine_after_revocation_2,0.824219,True,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,genuine_after_revocation_3,0.816406,False,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,revoked_template_vs_new_active,0.46875,False,
REAL DATA,face,Muhammad_Saeed_al-Sahhaf,genuine_after_reenrollment,0.898438,True,True
REAL DATA,face,Ian_Thorpe,cross_set_same_embedding,0.5625,,
REAL DATA,face,Ian_Thorpe,cross_set_same_embedding,0.476562,,
REAL DATA,face,Ian_Thorpe,cross_set_same_embedding,0.515625,,
REAL DATA,face,Ian_Thorpe,cross_set_same_embedding,0.5,,
REAL DATA,face,Ian_Thorpe,cross_set_same_embedding,0.46875,,
REAL DATA,face,Ian_Thorpe,cross_set_same_embedding,0.515625,,
REAL DATA,face,Ian_Thorpe,within_key_genuine_before_revocation,0.753906,False,
REAL DATA,face,Ian_Thorpe,genuine_after_revocation_1,0.761719,False,
REAL DATA,face,Ian_Thorpe,genuine_after_revocation_2,0.703125,False,
REAL DATA,face,Ian_Thorpe,genuine_after_revocation_3,0.757812,False,
REAL DATA,face,Ian_Thorpe,revoked_template_vs_new_active,0.515625,False,
REAL DATA,face,Ian_Thorpe,genuine_after_reenrollment,0.738281,False,True
REAL DATA,face,Ranil_Wickremasinghe,cross_set_same_embedding,0.476562,,
REAL DATA,face,Ranil_Wickremasinghe,cross_set_same_embedding,0.484375,,
REAL DATA,face,Ranil_Wickremasinghe,cross_set_same_embedding,0.511719,,
REAL DATA,face,Ranil_Wickremasinghe,cross_set_same_embedding,0.554688,,
REAL DATA,face,Ranil_Wickremasinghe,cross_set_same_embedding,0.464844,,
REAL DATA,face,Ranil_Wickremasinghe,cross_set_same_embedding,0.441406,,
REAL DATA,face,Ranil_Wickremasinghe,within_key_genuine_before_revocation,0.648438,False,
REAL DATA,face,Ranil_Wickremasinghe,genuine_after_revocation_1,0.675781,False,
REAL DATA,face,Ranil_Wickremasinghe,genuine_after_revocation_2,0.617188,False,
REAL DATA,face,Ranil_Wickremasinghe,genuine_after_revocation_3,0.699219,False,
REAL DATA,face,Ranil_Wickremasinghe,revoked_template_vs_new_active,0.511719,False,
REAL DATA,face,Ranil_Wickremasinghe,genuine_after_reenrollment,0.707031,False,True
REAL DATA,face,Pedro_Almodovar,cross_set_same_embedding,0.488281,,
REAL DATA,face,Pedro_Almodovar,cross_set_same_embedding,0.488281,,
REAL DATA,face,Pedro_Almodovar,cross_set_same_embedding,0.480469,,
REAL DATA,face,Pedro_Almodovar,cross_set_same_embedding,0.476562,,
REAL DATA,face,Pedro_Almodovar,cross_set_same_embedding,0.492188,,
REAL DATA,face,Pedro_Almodovar,cross_set_same_embedding,0.53125,,
REAL DATA,face,Pedro_Almodovar,within_key_genuine_before_revocation,0.761719,False,
REAL DATA,face,Pedro_Almodovar,genuine_after_revocation_1,0.773438,False,
REAL DATA,face,Pedro_Almodovar,genuine_after_revocation_2,0.769531,False,
REAL DATA,face,Pedro_Almodovar,genuine_after_revocation_3,0.757812,False,
REAL DATA,face,Pedro_Almodovar,revoked_template_vs_new_active,0.480469,False,
REAL DATA,face,Pedro_Almodovar,genuine_after_reenrollment,0.804688,False,True
REAL DATA,face,Claire_Danes,cross_set_same_embedding,0.476562,,
REAL DATA,face,Claire_Danes,cross_set_same_embedding,0.519531,,
REAL DATA,face,Claire_Danes,cross_set_same_embedding,0.496094,,
REAL DATA,face,Claire_Danes,cross_set_same_embedding,0.503906,,
REAL DATA,face,Claire_Danes,cross_set_same_embedding,0.597656,,
REAL DATA,face,Claire_Danes,cross_set_same_embedding,0.507812,,
REAL DATA,face,Claire_Danes,within_key_genuine_before_revocation,0.71875,False,
REAL DATA,face,Claire_Danes,genuine_after_revocation_1,0.800781,False,
REAL DATA,face,Claire_Danes,genuine_after_revocation_2,0.773438,False,
REAL DATA,face,Claire_Danes,genuine_after_revocation_3,0.769531,False,
REAL DATA,face,Claire_Danes,revoked_template_vs_new_active,0.496094,False,
REAL DATA,face,Claire_Danes,genuine_after_reenrollment,0.808594,False,True
REAL DATA,face,Monica_Lewinsky,cross_set_same_embedding,0.492188,,
REAL DATA,face,Monica_Lewinsky,cross_set_same_embedding,0.457031,,
REAL DATA,face,Monica_Lewinsky,cross_set_same_embedding,0.453125,,
REAL DATA,face,Monica_Lewinsky,cross_set_same_embedding,0.519531,,
REAL DATA,face,Monica_Lewinsky,cross_set_same_embedding,0.445312,,
REAL DATA,face,Monica_Lewinsky,cross_set_same_embedding,0.542969,,
REAL DATA,face,Monica_Lewinsky,within_key_genuine_before_revocation,0.734375,False,
REAL DATA,face,Monica_Lewinsky,genuine_after_revocation_1,0.730469,False,
REAL DATA,face,Monica_Lewinsky,genuine_after_revocation_2,0.710938,False,
REAL DATA,face,Monica_Lewinsky,genuine_after_revocation_3,0.714844,False,
REAL DATA,face,Monica_Lewinsky,revoked_template_vs_new_active,0.453125,False,
REAL DATA,face,Monica_Lewinsky,genuine_after_reenrollment,0.664062,False,True
REAL DATA,face,Carmen_Electra,cross_set_same_embedding,0.46875,,
REAL DATA,face,Carmen_Electra,cross_set_same_embedding,0.492188,,
REAL DATA,face,Carmen_Electra,cross_set_same_embedding,0.488281,,
REAL DATA,face,Carmen_Electra,cross_set_same_embedding,0.507812,,
REAL DATA,face,Carmen_Electra,cross_set_same_embedding,0.503906,,
REAL DATA,face,Carmen_Electra,cross_set_same_embedding,0.566406,,
REAL DATA,face,Carmen_Electra,within_key_genuine_before_revocation,0.699219,False,
REAL DATA,face,Carmen_Electra,genuine_after_revocation_1,0.710938,False,
REAL DATA,face,Carmen_Electra,genuine_after_revocation_2,0.773438,False,
REAL DATA,face,Carmen_Electra,genuine_after_revocation_3,0.695312,False,
REAL DATA,face,Carmen_Electra,revoked_template_vs_new_active,0.488281,False,
REAL DATA,face,Carmen_Electra,genuine_after_reenrollment,0.699219,False,True
REAL DATA,face,John_Stockton,cross_set_same_embedding,0.578125,,
REAL DATA,face,John_Stockton,cross_set_same_embedding,0.519531,,
REAL DATA,face,John_Stockton,cross_set_same_embedding,0.445312,,
REAL DATA,face,John_Stockton,cross_set_same_embedding,0.503906,,
REAL DATA,face,John_Stockton,cross_set_same_embedding,0.492188,,
REAL DATA,face,John_Stockton,cross_set_same_embedding,0.464844,,
REAL DATA,face,John_Stockton,within_key_genuine_before_revocation,0.632812,False,
REAL DATA,face,John_Stockton,genuine_after_revocation_1,0.640625,False,
REAL DATA,face,John_Stockton,genuine_after_revocation_2,0.613281,False,
REAL DATA,face,John_Stockton,genuine_after_revocation_3,0.664062,False,
REAL DATA,face,John_Stockton,revoked_template_vs_new_active,0.445312,False,
REAL DATA,face,John_Stockton,genuine_after_reenrollment,0.601562,False,True
REAL DATA,face,Hal_Gehman,cross_set_same_embedding,0.476562,,
REAL DATA,face,Hal_Gehman,cross_set_same_embedding,0.589844,,
REAL DATA,face,Hal_Gehman,cross_set_same_embedding,0.453125,,
REAL DATA,face,Hal_Gehman,cross_set_same_embedding,0.433594,,
REAL DATA,face,Hal_Gehman,cross_set_same_embedding,0.546875,,
REAL DATA,face,Hal_Gehman,cross_set_same_embedding,0.527344,,
REAL DATA,face,Hal_Gehman,within_key_genuine_before_revocation,0.703125,False,
REAL DATA,face,Hal_Gehman,genuine_after_revocation_1,0.71875,False,
REAL DATA,face,Hal_Gehman,genuine_after_revocation_2,0.71875,False,
REAL DATA,face,Hal_Gehman,genuine_after_revocation_3,0.777344,False,
REAL DATA,face,Hal_Gehman,revoked_template_vs_new_active,0.453125,False,
REAL DATA,face,Hal_Gehman,genuine_after_reenrollment,0.765625,False,True
REAL DATA,face,Rachel_Hunter,cross_set_same_embedding,0.53125,,
REAL DATA,face,Rachel_Hunter,cross_set_same_embedding,0.507812,,
REAL DATA,face,Rachel_Hunter,cross_set_same_embedding,0.503906,,
REAL DATA,face,Rachel_Hunter,cross_set_same_embedding,0.476562,,
REAL DATA,face,Rachel_Hunter,cross_set_same_embedding,0.433594,,
REAL DATA,face,Rachel_Hunter,cross_set_same_embedding,0.503906,,
REAL DATA,face,Rachel_Hunter,within_key_genuine_before_revocation,0.820312,True,
REAL DATA,face,Rachel_Hunter,genuine_after_revocation_1,0.804688,False,
REAL DATA,face,Rachel_Hunter,genuine_after_revocation_2,0.800781,False,
REAL DATA,face,Rachel_Hunter,genuine_after_revocation_3,0.789062,False,
REAL DATA,face,Rachel_Hunter,revoked_template_vs_new_active,0.503906,False,
REAL DATA,face,Rachel_Hunter,genuine_after_reenrollment,0.800781,False,True
REAL DATA,face,Bill_Simon,cross_set_same_embedding,0.480469,,
REAL DATA,face,Bill_Simon,cross_set_same_embedding,0.496094,,
REAL DATA,face,Bill_Simon,cross_set_same_embedding,0.519531,,
REAL DATA,face,Bill_Simon,cross_set_same_embedding,0.523438,,
REAL DATA,face,Bill_Simon,cross_set_same_embedding,0.492188,,
REAL DATA,face,Bill_Simon,cross_set_same_embedding,0.492188,,
REAL DATA,face,Bill_Simon,within_key_genuine_before_revocation,0.800781,False,
REAL DATA,face,Bill_Simon,genuine_after_revocation_1,0.820312,True,
REAL DATA,face,Bill_Simon,genuine_after_revocation_2,0.78125,False,
REAL DATA,face,Bill_Simon,genuine_after_revocation_3,0.789062,False,
REAL DATA,face,Bill_Simon,revoked_template_vs_new_active,0.519531,False,
REAL DATA,face,Bill_Simon,genuine_after_reenrollment,0.789062,False,True
REAL DATA,face,Jelena_Dokic,cross_set_same_embedding,0.542969,,
REAL DATA,face,Jelena_Dokic,cross_set_same_embedding,0.5,,
REAL DATA,face,Jelena_Dokic,cross_set_same_embedding,0.515625,,
REAL DATA,face,Jelena_Dokic,cross_set_same_embedding,0.449219,,
REAL DATA,face,Jelena_Dokic,cross_set_same_embedding,0.558594,,
REAL DATA,face,Jelena_Dokic,cross_set_same_embedding,0.53125,,
REAL DATA,face,Jelena_Dokic,within_key_genuine_before_revocation,0.753906,False,
REAL DATA,face,Jelena_Dokic,genuine_after_revocation_1,0.785156,False,
REAL DATA,face,Jelena_Dokic,genuine_after_revocation_2,0.785156,False,
REAL DATA,face,Jelena_Dokic,genuine_after_revocation_3,0.765625,False,
REAL DATA,face,Jelena_Dokic,revoked_template_vs_new_active,0.515625,False,
REAL DATA,face,Jelena_Dokic,genuine_after_reenrollment,0.765625,False,True
REAL DATA,face,Claudia_Pechstein,cross_set_same_embedding,0.492188,,
