fpr,tpr,threshold
0.0007783289389402809,0.7922296007938325,0.5998510122299194
0.0007820530008490861,0.7922296007938325,0.5998300909996033
0.0007820530008490861,0.7923822608961149,0.5997742414474487
0.0007820530008490861,0.7925349209983971,0.5995190739631653
0.0007820530008490861,0.7933745515609495,0.59864741563797
0.0007857770627578913,0.7933745515609495,0.5986071228981018
0.0007857770627578913,0.7938325318677963,0.5982092618942261
0.0007895011246666964,0.7938325318677963,0.5981746912002563
0.0007895011246666964,0.794214182123502,0.5980169773101807
0.0007932251865755016,0.794214182123502,0.5979961156845093
0.0007932251865755016,0.7957407831463247,0.5970452427864075
0.0007969492484843068,0.7957407831463247,0.5969498753547668
0.0007969492484843068,0.7958171131974658,0.5968164801597595
0.0008006733103931119,0.7958171131974658,0.5967886447906494
0.0008006733103931119,0.7961987634531715,0.5964281558990479
0.0008081214342107224,0.7961987634531715,0.5963740944862366
0.0008081214342107224,0.7965040836577361,0.596317708492279
0.0008118454961195275,0.7965040836577361,0.5960634350776672
0.0008118454961195275,0.7966567437600183,0.5960394740104675
0.0008155695580283327,0.7966567437600183,0.5959641337394714
0.0008155695580283327,0.7982596748339822,0.5946258902549744
0.0008192936199371379,0.7982596748339822,0.5945325493812561
0.0008192936199371379,0.7987176551408289,0.5941805243492126
0.000823017681845943,0.7987176551408289,0.5940171480178833
0.000823017681845943,0.7989466452942523,0.5939183235168457
0.0008267417437547482,0.7989466452942523,0.5938210487365723
0.0008267417437547482,0.7992519654988168,0.5936963558197021
0.0008341898675723585,0.7992519654988168,0.5934153199195862
0.0008341898675723585,0.7994809556522403,0.5931702852249146
0.0008379139294811637,0.7994809556522403,0.5931532382965088
0.0008379139294811637,0.7995572857033815,0.5931501984596252
0.0008416379913899688,0.7995572857033815,0.5931347608566284
0.0008416379913899688,0.8005495763682162,0.5925124883651733
0.000845362053298774,0.8005495763682162,0.5925027132034302
0.000845362053298774,0.8006259064193573,0.5924387574195862
0.0008528101771163843,0.8006259064193573,0.5923334956169128
0.0008528101771163843,0.8007022364704984,0.5923281908035278
0.0008565342390251896,0.8007022364704984,0.5923225283622742
0.0008565342390251896,0.8013128768796275,0.5920517444610596
0.0008602583009339948,0.8013128768796275,0.592041552066803
0.0008602583009339948,0.8017708571864743,0.591912567615509
0.0008639823628427999,0.8017708571864743,0.5918338894844055
0.0008639823628427999,0.8019998473398977,0.591691255569458
0.0008677064247516051,0.8019998473398977,0.5916838049888611
0.0008677064247516051,0.8023051675444622,0.591486930847168
0.0008714304866604103,0.8023051675444622,0.5913564562797546
0.0008714304866604103,0.8023814975956034,0.5913234949111938
0.0008751545485692154,0.8023814975956034,0.5912808179855347
0.0008751545485692154,0.8032211281581558,0.5908872485160828
0.0008788786104780206,0.8032211281581558,0.5907936692237854
0.0008788786104780206,0.8043660789252729,0.590350329875946
0.0008826026723868257,0.8043660789252729,0.5903307199478149
0.0008826026723868257,0.8049003892832608,0.5897313952445984
0.0008863267342956309,0.8049003892832608,0.5896299481391907
0.0008863267342956309,0.8050530493855431,0.589404284954071
0.0008900507962044361,0.8050530493855431,0.5893376469612122
0.0008900507962044361,0.8051293794366842,0.5893245339393616
0.0008937748581132412,0.8051293794366842,0.589299201965332
0.0008937748581132412,0.805587359743531,0.5890127420425415
0.0008974989200220464,0.805587359743531,0.589011013507843
0.0008974989200220464,0.8058163498969544,0.5889005661010742
0.0009049470438396568,0.8058163498969544,0.5886688828468323
0.0009049470438396568,0.8060453400503779,0.588568925857544
0.0009123951676572672,0.8060453400503779,0.5884689092636108
0.0009123951676572672,0.8061216701015189,0.5884687900543213
0.0009161192295660723,0.8061216701015189,0.5884498953819275
0.0009161192295660723,0.8061980001526601,0.5883336663246155
0.0009198432914748775,0.8061980001526601,0.5883146524429321
0.0009198432914748775,0.807266620868636,0.5879266262054443
0.0009235673533836827,0.807266620868636,0.5879181623458862
0.0009235673533836827,0.8073429509197771,0.5879040360450745
0.0009272914152924878,0.8073429509197771,0.5879036784172058
